animal,date,time,latitude,longitude,LocationQuality
pb_20011,8/17/1993,0:18:42,71.139,-175.817,L1
pb_06747,10/6/1988,17:29:31,71.14,-154.38,L1
pb_06787,9/2/1989,1:53:35,71.14,178.335,LB
pb_06864,10/7/1992,22:13:30,71.14,-176.19,LZ
pb_06897,6/9/1991,22:14:09,71.14,172.335,LB
pb_06950,10/4/1992,0:42:10,71.14,-163.312,LZ
pb_06981,5/17/1992,0:21:31,71.14,172.022,L2
pb_06787,6/22/1989,2:11:17,71.141,-176.763,L3
pb_06870,8/6/1990,20:40:26,71.141,177.663,L1
pb_06883,4/2/1990,7:27:45,71.141,-177.575,LZ
pb_06897,4/6/1991,20:59:22,71.141,178.583,L1
pb_06791,9/3/1991,2:02:19,71.142,-176.481,L2
pb_06796,11/21/1990,22:20:32,71.142,172.868,L2
pb_06806,9/8/1990,23:01:57,71.142,178.899,L1
pb_06868,3/28/1990,0:31:04,71.142,-177.698,L2
pb_06736,4/25/1988,20:26:54,71.143,176.534,L2
pb_06876,5/6/1990,23:17:01,71.143,176.942,L1
pb_06897,4/8/1991,0:05:28,71.143,178.573,L1
pb_06981,8/27/1993,20:31:05,71.143,173.595,L0
pb_06809,7/2/1990,2:53:36,71.144,-164.104,L2
pb_06880,6/6/1990,2:57:33,71.144,170.332,L2
pb_06985,8/12/1993,23:31:11,71.144,171.928,L1
pb_20002,11/2/1993,3:12:11,71.144,177.871,L1
pb_20013,5/2/1994,1:22:56,71.144,176.5,L1
pb_06864,4/11/1991,23:19:23,71.145,-177.51,L2
pb_06944,5/15/1992,21:21:44,71.145,-176.004,LZ
pb_06951,7/8/1992,20:22:55,71.145,-169.553,LZ
pb_06962,4/25/1992,23:25:30,71.145,-177.429,L2
pb_06710,1/10/1988,21:06:03,71.146,-178.047,LB
pb_06747,10/9/1988,18:35:17,71.146,-154.387,L1
pb_06777,5/9/1990,1:17:16,71.146,-175.668,L1
pb_06787,6/12/1989,23:07:38,71.146,178.291,L1
pb_06871,6/13/1990,23:46:39,71.146,178.473,L1
pb_06787,9/13/1989,22:04:33,71.147,179.267,LB
pb_06960,10/2/1992,1:05:46,71.147,-164.925,L2
pb_06962,11/28/1992,1:09:14,71.147,-177.292,L1
pb_06983,9/2/1992,2:02:27,71.147,172.143,L2
pb_06777,5/19/1989,3:03:31,71.148,-164.505,L1
pb_20017,5/9/1993,1:42:12,71.148,-176.467,L1
pb_06944,4/11/1992,23:24:48,71.149,-177.539,L1
pb_06960,4/15/1992,22:00:21,71.149,-177.529,L1
pb_06777,6/1/1990,21:43:18,71.15,-174.522,L1
pb_20011,5/7/1993,2:35:20,71.15,-175.751,L1
pb_20000,5/29/1993,2:48:34,71.151,-175.16,L2
pb_06881,6/29/1990,2:09:05,71.152,-164.588,L3
pb_06883,4/3/1990,20:47:32,71.152,-177.524,LZ
pb_06944,4/12/1992,20:57:52,71.152,-177.54,L1
pb_06944,5/18/1992,21:58:03,71.152,-175.6,L2
pb_06750,8/7/1988,2:21:23,71.153,-157.78,L1
pb_06787,8/20/1989,20:33:53,71.153,178.33,L1
pb_06935,5/1/1992,22:56:34,71.153,-176.872,L2
pb_06944,5/13/1992,2:43:24,71.153,-175.783,L1
pb_06952,11/15/1992,7:24:28,71.153,-176.288,L1
pb_06876,8/28/1991,21:58:37,71.154,179.538,LB
pb_06899,10/25/1991,2:02:27,71.154,178.861,L2
pb_06950,4/7/1992,6:05:26,71.154,-177.932,L1
pb_06958,7/2/1993,3:01:58,71.154,-173.021,LB
pb_06876,4/20/1992,2:17:42,71.155,177.303,L2
pb_06738,7/29/1989,23:21:30,71.156,-161.767,L1
pb_06747,10/20/1988,1:09:18,71.156,-154.324,L1
pb_06756,7/9/1989,0:51:23,71.157,-157.341,L1
pb_06895,5/11/1991,21:02:29,71.157,-175.933,L2
pb_06960,4/13/1992,0:15:28,71.157,-177.565,L1
pb_20011,9/9/1993,21:12:01,71.157,178.751,LZ
pb_06864,4/23/1991,22:47:28,71.158,-177.568,L2
pb_06899,4/18/1991,13:41:04,71.158,178.972,L1
pb_06806,9/21/1990,1:52:13,71.159,179.265,L2
pb_06870,4/20/1990,22:41:06,71.159,177.871,L3
pb_06879,3/31/1990,4:54:40,71.159,-177.692,L2
pb_06960,4/14/1992,23:57:07,71.159,-177.555,L1
pb_06777,4/6/1989,2:17:00,71.16,-157.73,L2
pb_06864,4/2/1991,21:32:39,71.16,-177.491,L2
pb_06883,4/4/1990,20:22:25,71.16,-177.585,L0
pb_06951,10/4/1993,0:39:05,71.16,-177.644,LZ
pb_06738,7/23/1989,21:07:26,71.161,-164.785,LB
pb_06756,4/16/1989,2:22:48,71.161,-154.61,L1
pb_06862,11/2/1990,2:35:58,71.161,-176.557,L1
pb_06864,4/1/1991,20:14:34,71.161,-177.483,L1
pb_06945,4/7/1992,21:28:44,71.161,-177.541,LZ
pb_06945,4/13/1993,21:13:08,71.161,-179.367,L1
pb_06750,10/17/1988,21:52:25,71.162,-157.029,LB
pb_06760,11/11/1988,18:46:34,71.162,-149.878,L1
pb_06760,7/29/1989,0:09:43,71.162,-162.26,L1
pb_06871,4/6/1990,0:58:55,71.162,178.688,L2
pb_06874,6/28/1991,2:25:44,71.162,-171.378,L2
pb_06981,5/7/1992,21:02:09,71.162,170.745,L1
pb_20002,9/18/1994,21:54:43,71.162,178.799,L1
pb_06766,4/6/1989,19:18:39,71.163,-163.429,LZ
pb_06796,8/3/1990,2:21:46,71.163,-175.825,L1
pb_06870,5/21/1990,2:14:56,71.163,175.817,L2
pb_06881,7/11/1991,21:07:19,71.163,-169.708,L1
pb_06940,5/19/1993,20:04:57,71.163,-172.858,LB
pb_06595,4/16/1987,17:54:51,71.164,-162.166,L2
pb_06766,4/3/1989,19:58:00,71.164,-163.896,L0
pb_06876,4/21/1990,21:40:41,71.164,176.784,L1
pb_06760,3/8/1989,21:00:23,71.165,-158.698,L2
pb_06791,7/4/1989,2:42:28,71.165,-161.13,L3
pb_06864,4/14/1991,22:46:39,71.165,-177.515,L1
pb_20004,11/27/1993,21:17:07,71.165,-153.354,L0
pb_20018,5/8/1994,23:06:32,71.165,-174.333,L3
pb_06870,4/18/1990,1:25:12,71.166,178.229,L2
pb_06881,11/15/1991,1:18:52,71.166,-163.824,LB
pb_06760,4/11/1989,20:51:59,71.167,-160.379,L1
pb_06864,2/9/1991,21:36:24,71.167,-177.53,LZ
pb_06871,10/11/1990,22:02:46,71.167,178.907,L2
pb_06960,4/12/1992,2:39:46,71.167,-177.514,L3
pb_06441,11/6/1988,17:56:03,71.168,-151.622,L1
pb_06576,11/3/1986,23:48:36,71.169,-171.54,L1
pb_06760,3/11/1989,20:34:14,71.169,-158.167,LB
pb_06883,7/22/1990,23:58:37,71.169,-175.209,L1
pb_06945,4/12/1992,22:39:23,71.169,-177.598,L1
pb_06981,5/31/1992,20:45:56,71.169,172.383,L1
pb_06791,5/10/1989,22:00:45,71.17,-157.262,L1
pb_06875,12/2/1991,21:50:59,71.17,178.924,LB
pb_06910,5/31/1991,1:47:01,71.17,174.367,L1
pb_06945,4/11/1992,23:22:42,71.17,-177.59,L1
pb_20022,8/24/1994,23:40:29,71.17,-176.288,LB
pb_06959,9/7/1992,20:31:49,71.171,179.263,L1
pb_06871,4/15/1990,0:53:24,71.172,178.651,L1
pb_06902,6/19/1991,21:55:40,71.172,-171.23,LA
pb_06981,5/1/1992,21:19:19,71.172,170.792,L1
pb_06983,4/11/1993,23:19:47,71.172,168.259,L2
pb_06754,8/18/1988,20:21:57,71.174,-151.521,L0
pb_06898,4/4/1991,2:08:35,71.174,178.65,L1
pb_06900,7/27/1991,21:24:55,71.174,-175.783,L1
pb_20017,5/11/1993,22:58:35,71.174,-176.729,L1
pb_20021,7/1/1993,23:37:51,71.174,-176.463,L1
pb_06750,7/30/1989,1:03:47,71.175,-159.582,L2
pb_06864,12/1/1991,23:40:41,71.175,178.347,L2
pb_20000,7/7/1994,23:23:40,71.175,-166.467,L1
pb_06756,4/25/1989,1:59:18,71.176,-154.674,L1
pb_06864,4/21/1991,2:11:12,71.176,-177.536,L2
pb_06867,4/20/1990,1:21:22,71.176,-176.168,L0
pb_06945,4/7/1992,4:54:32,71.176,-177.565,L2
pb_06945,4/9/1992,7:06:28,71.176,-177.627,L1
pb_06951,10/19/1993,0:53:59,71.176,-177.435,L1
pb_20002,2/26/1994,21:43:30,71.176,-176.27,L2
pb_06883,4/5/1990,21:39:53,71.177,-177.661,L0
pb_06886,5/22/1991,1:50:18,71.177,-174.961,L2
pb_06985,10/3/1993,0:50:55,71.177,177.252,L1
pb_06996,8/3/1994,14:33:13,71.177,-177.21,L1
pb_06873,7/17/1990,2:11:46,71.178,-160.216,L2
pb_06950,10/30/1992,21:00:56,71.178,-167.227,L1
pb_06935,5/8/1992,0:24:52,71.179,-175.892,L1
pb_06441,6/7/1986,19:07:08,71.18,-168.274,L1
pb_06871,3/8/1991,2:32:59,71.18,178.451,L1
pb_06902,6/8/1991,1:54:58,71.18,-168.316,LA
pb_06959,4/16/1992,21:51:52,71.18,-178.019,L1
pb_20002,6/27/1994,1:38:34,71.18,177.246,LA
pb_06761,4/30/1988,4:58:04,71.181,-173.613,LZ
pb_06747,9/5/1988,23:05:52,71.182,-158.781,L3
pb_06716,5/17/1987,23:21:21,71.183,-165.043,L1
pb_06871,7/25/1990,21:10:46,71.183,177.219,L1
pb_06940,4/3/1994,2:18:23,71.183,-177.616,LZ
pb_06871,4/1/1990,21:55:49,71.184,178.76,L2
pb_06875,8/23/1990,2:10:10,71.184,175.193,L0
pb_06910,6/5/1991,23:21:53,71.184,173.459,L1
pb_20018,4/27/1994,0:45:32,71.184,-175.725,L2
pb_06871,3/11/1991,2:03:52,71.185,178.312,L2
pb_06959,8/17/1992,22:23:36,71.185,178.831,L1
pb_06962,4/23/1992,2:05:44,71.185,-177.615,L2
pb_20000,7/23/1994,3:01:12,71.185,-163.378,LB
pb_06883,4/2/1990,21:44:58,71.186,-177.653,LA
pb_06935,11/8/1993,20:43:25,71.186,-176.85,LZ
pb_06777,4/4/1989,21:42:24,71.187,-157.902,L2
pb_06871,2/8/1991,23:15:55,71.187,178.472,L2
pb_06893,3/8/1992,22:49:58,71.187,-174.955,L1
pb_06898,4/5/1991,5:03:41,71.187,178.718,L2
pb_06955,4/20/1992,20:13:49,71.187,178.611,L2
pb_06956,9/10/1992,21:08:25,71.187,-160.308,L1
pb_06985,7/13/1993,20:26:35,71.187,171.23,L2
pb_06998,11/12/1993,21:32:53,71.187,-175.764,L0
pb_06898,6/29/1991,2:56:07,71.188,172.948,L1
pb_06777,4/6/1989,19:29:34,71.189,-157.529,L3
pb_06871,4/26/1990,20:45:11,71.189,178.473,L1
pb_06594,7/14/1987,19:04:12,71.19,-174.558,L1
pb_06872,7/13/1990,20:43:58,71.19,-160.355,L1
pb_06881,7/1/1990,21:57:36,71.19,-163.654,L1
pb_06960,4/16/1992,23:16:28,71.19,-177.187,L2
pb_06710,9/9/1987,19:49:45,71.191,-178.003,L2
pb_06562,10/22/1986,19:56:54,71.192,-170.135,L2
pb_06710,1/22/1988,22:19:20,71.192,-177.954,LB
pb_06870,4/14/1990,21:15:26,71.192,178.254,L2
pb_06871,3/28/1990,22:37:55,71.192,178.68,L2
pb_06871,3/5/1991,1:26:34,71.192,178.748,L1
pb_06903,6/28/1991,23:38:33,71.192,-174.51,L0
pb_20034,7/7/1995,12:58:22,71.192,-167.094,L1
pb_06576,11/1/1986,1:40:16,71.193,-171.203,L1
pb_06871,3/30/1990,23:55:19,71.193,178.73,L2
pb_06959,4/15/1992,23:37:15,71.193,-178.046,L2
pb_06750,11/7/1988,21:08:59,71.194,-174.834,L2
pb_06754,8/6/1988,21:52:29,71.194,-162.651,LZ
pb_06766,3/23/1989,5:48:00,71.194,-159.811,L1
pb_06871,4/1/1990,7:51:38,71.194,178.697,L2
pb_06900,5/21/1991,2:01:12,71.194,-170.756,L1
pb_06804,11/13/1990,22:03:50,71.195,-157.918,L2
pb_06871,7/31/1990,21:45:51,71.195,178.699,L2
pb_20017,7/4/1993,23:35:41,71.195,-177.264,L0
pb_20018,5/6/1994,1:48:30,71.195,-174.562,L3
pb_06761,4/26/1988,18:35:30,71.196,-173.43,L1
pb_06761,5/3/1988,3:32:56,71.196,-173.601,L1
pb_06962,4/19/1992,23:52:03,71.196,-177.93,L2
pb_20001,7/25/1994,21:41:00,71.196,-176.7,LA
pb_20000,4/20/1993,20:27:47,71.197,-176.698,L2
pb_06866,3/27/1990,4:45:31,71.198,178.945,L2
pb_06877,5/13/1990,0:14:45,71.198,-175.254,L1
pb_06886,9/21/1991,22:39:24,71.198,179.488,L0
pb_06897,4/11/1991,1:05:10,71.198,178.497,L3
pb_06903,7/19/1991,21:16:14,71.198,-175.249,L1
pb_06998,9/29/1994,21:16:14,71.198,-170.213,L1
pb_06710,1/5/1988,3:41:55,71.199,-178.051,L1
pb_06787,6/10/1989,1:38:03,71.199,178.3,L1
pb_06876,9/21/1991,22:39:09,71.199,179.902,L1
pb_06866,3/30/1990,0:20:39,71.2,178.961,LB
pb_06871,3/30/1990,1:50:43,71.2,178.879,L2
pb_06944,6/6/1992,2:57:21,71.2,-172.551,L1
pb_06950,4/7/1992,21:58:48,71.2,-177.192,L3
pb_06985,7/10/1993,23:09:04,71.2,171.24,L1
pb_06945,4/11/1992,6:24:15,71.201,-177.602,LB
pb_20000,8/6/1994,20:39:39,71.201,-158.255,L1
pb_20002,3/29/1994,2:10:03,71.201,-173.991,L1
pb_06736,7/13/1988,0:40:38,71.202,172.08,LA
pb_06747,9/4/1988,19:13:19,71.202,-159.17,L1
pb_06766,9/9/1988,19:00:25,71.202,-159.789,L0
pb_06775,11/2/1989,0:58:58,71.202,-165.183,L2
pb_06868,4/17/1990,1:48:15,71.202,-168.883,L2
pb_06911,7/29/1991,2:00:18,71.202,-176.736,L1
pb_06946,4/8/1992,4:39:16,71.202,-177.478,L1
pb_06956,10/29/1992,2:24:53,71.202,-173.439,L2
pb_06760,9/30/1988,1:03:30,71.203,-148.9,L2
pb_06760,10/3/1988,2:34:38,71.203,-146.993,L1
pb_06787,8/29/1989,20:37:37,71.203,177.332,L2
pb_06799,5/9/1991,2:38:36,71.203,-176.777,L1
pb_06899,8/23/1991,2:31:16,71.203,175.425,LB
pb_06935,9/17/1992,0:45:02,71.203,-154.515,L1
pb_06935,3/16/1993,21:17:45,71.203,-153.537,L2
pb_20001,8/12/1994,21:07:50,71.203,-175.482,LA
pb_20002,10/9/1994,20:54:20,71.203,179.418,L0
pb_06881,7/20/1991,20:47:24,71.204,-168.403,L1
pb_06945,8/11/1992,3:08:44,71.204,-175.64,LA
pb_06945,8/26/1992,1:07:57,71.204,-176.882,LA
pb_06879,5/2/1990,0:52:11,71.205,-173.174,L2
pb_06942,5/4/1992,23:15:45,71.205,-176.192,L2
pb_06974,8/8/1992,20:51:38,71.205,-159.714,L1
pb_06754,12/10/1988,22:15:10,71.206,-172.353,L1
pb_06864,4/17/1991,23:54:26,71.206,-177.37,L1
pb_06876,5/30/1990,21:19:30,71.206,176.85,L2
pb_06897,4/19/1991,23:19:03,71.207,178.626,L2
pb_06955,7/1/1992,21:46:40,71.207,173.615,L1
pb_06956,8/15/1992,0:43:00,71.207,-163.207,L2
pb_06960,4/23/1992,2:09:02,71.207,-177.264,L3
pb_06710,9/6/1987,22:02:10,71.208,-177.881,L1
pb_06897,4/13/1991,22:17:31,71.208,178.685,L1
pb_06898,9/11/1991,21:00:14,71.208,176.287,L1
pb_06945,7/8/1993,20:32:24,71.208,-175.746,L1
pb_20004,11/25/1993,0:03:03,71.208,-152.282,L0
pb_06595,6/22/1987,0:02:57,71.209,-169.662,L1
pb_06732,7/21/1988,23:54:59,71.209,-173.807,L1
pb_06747,7/17/1988,6:40:52,71.209,-168.587,L3
pb_06799,10/31/1990,21:38:43,71.209,-177.494,L1
pb_06946,4/7/1992,2:45:18,71.209,-177.85,L3
pb_06951,10/1/1993,1:16:41,71.209,-177.526,LB
pb_06441,11/12/1988,17:27:51,71.21,-152.418,L1
pb_06756,7/30/1988,23:57:00,71.21,-157.363,L1
pb_06864,5/3/1991,0:53:20,71.21,-176.849,L1
pb_06871,9/29/1990,20:56:12,71.21,179.22,L1
pb_06879,4/29/1990,2:13:03,71.21,-173.858,L1
pb_20022,8/27/1994,23:06:37,71.21,-176.057,LA
pb_06787,9/11/1989,0:26:51,71.211,178.805,L1
pb_06799,5/17/1990,0:25:55,71.211,-171.563,L1
pb_06876,6/12/1990,0:33:28,71.211,177.283,L1
pb_06951,7/6/1992,1:59:07,71.211,-170.231,LB
pb_06956,7/1/1993,21:23:51,71.211,-173.776,L1
pb_20017,5/30/1993,1:19:18,71.211,-177.614,L1
pb_06903,4/12/1991,1:02:13,71.212,-176.924,L2
pb_06944,4/6/1992,23:27:21,71.212,-177.542,L1
pb_06960,4/19/1992,22:56:48,71.212,-177.192,L3
pb_06766,8/1/1988,22:42:41,71.213,-158.919,L1
pb_06750,7/31/1988,23:36:53,71.214,-163.213,L1
pb_20002,2/18/1994,2:49:51,71.214,-177.27,L1
pb_06766,8/4/1988,23:47:12,71.215,-158.418,L1
pb_06766,8/8/1988,2:40:57,71.215,-158.814,L1
pb_06791,4/15/1989,0:40:25,71.215,-157.89,L1
pb_06945,4/18/1992,20:54:59,71.215,-177.574,LZ
pb_06946,10/1/1992,1:17:51,71.215,-159.631,LZ
pb_06996,8/9/1994,19:37:34,71.215,-175.419,L1
pb_06441,11/19/1988,0:19:05,71.216,-155.202,L1
pb_06866,3/28/1990,2:42:39,71.216,179.003,L1
pb_06870,5/9/1990,0:09:11,71.216,177.333,L3
pb_06935,9/23/1992,1:11:49,71.216,-155.428,L1
pb_06940,6/28/1992,2:05:58,71.216,-163.659,L2
pb_06951,10/9/1993,20:34:12,71.216,-177.444,L1
pb_06441,11/28/1985,1:39:10,71.217,-154.356,L1
pb_06750,10/20/1988,20:50:41,71.217,-159.465,L2
pb_06894,4/25/1991,20:56:38,71.217,-174.463,L2
pb_06903,7/13/1991,20:44:44,71.217,-174.961,LA
pb_06951,11/14/1993,22:48:55,71.217,-177.425,L3
pb_06962,4/17/1992,2:34:12,71.217,-178.209,L1
pb_06963,4/16/1992,4:45:56,71.217,-178.973,L1
pb_20000,5/17/1993,2:12:44,71.217,-174.55,L1
pb_20025,6/10/1993,2:29:17,71.217,-173.665,L1
pb_06562,10/28/1986,22:56:55,71.218,-171.003,L3
pb_06876,11/23/1991,20:48:17,71.218,179.863,LB
pb_06945,7/20/1992,22:57:04,71.218,-176.685,L1
pb_20001,4/29/1993,2:31:48,71.218,-176.637,L1
pb_06868,6/1/1990,0:29:54,71.219,-163.918,L1
pb_06870,4/12/1990,1:10:21,71.219,178.449,L2
pb_06886,9/19/1991,2:17:07,71.219,179.314,L0
pb_06936,5/4/1992,23:32:01,71.219,-174.062,L2
pb_06951,9/6/1993,22:27:47,71.219,-177.433,L1
pb_06777,4/30/1989,22:09:46,71.22,-164.973,L1
pb_06871,5/17/1990,22:00:34,71.22,178.598,L2
pb_06894,4/6/1991,1:20:34,71.22,-174.672,L1
pb_06959,4/14/1992,23:55:21,71.22,-178.118,L1
pb_06981,5/4/1992,20:12:10,71.22,170.761,L2
pb_06760,9/11/1989,22:24:54,71.221,-161.606,LA
pb_06791,4/28/1989,21:11:31,71.221,-158.446,L1
pb_06799,9/8/1991,21:32:56,71.221,-177.649,L1
pb_06963,1/3/1993,2:33:42,71.221,-179.625,L2
pb_20002,7/25/1993,20:31:12,71.221,177.837,L1
pb_06560,8/19/1986,18:07:59,71.222,-176.5,L1
pb_06766,4/16/1989,1:58:11,71.222,-161.643,L2
pb_06864,8/12/1991,21:41:37,71.222,-171.293,LZ
pb_06898,9/14/1991,20:40:13,71.222,174.779,L2
pb_06963,4/13/1992,0:15:11,71.222,-178.25,L1
pb_06963,4/19/1992,21:13:01,71.222,-178.352,L2
pb_06441,7/1/1989,19:12:53,71.223,-164.013,L1
pb_06876,3/30/1990,0:16:53,71.223,179.494,L2
pb_06883,11/24/1990,22:16:40,71.223,174.736,L1
pb_06940,5/29/1992,2:43:29,71.223,-164.69,L2
pb_06981,5/28/1992,23:25:04,71.223,172.557,L1
pb_20001,4/25/1993,22:09:34,71.223,-177.261,L1
pb_20022,8/4/1994,1:04:31,71.223,-176.63,LB
pb_06873,4/12/1990,0:22:35,71.224,-176.885,L1
pb_06962,4/12/1992,4:19:37,71.224,-178.221,L2
pb_06747,10/25/1988,20:40:26,71.225,-155.336,L2
pb_06750,11/28/1988,23:13:06,71.225,-175.172,L1
pb_06876,12/26/1991,20:59:01,71.225,179.95,LB
pb_06935,9/20/1992,2:17:11,71.225,-155.582,LB
pb_06950,9/30/1992,23:58:05,71.225,-163.161,L1
pb_06951,11/2/1992,22:06:54,71.225,-169.68,LB
pb_06871,5/21/1990,0:47:14,71.226,178.43,L2
pb_06871,9/21/1990,1:52:38,71.226,179.031,L2
pb_06935,7/1/1992,2:41:59,71.226,-167.698,L3
pb_06950,9/24/1992,23:11:14,71.227,-163.343,L0
pb_20002,10/3/1994,23:50:49,71.227,179.213,LB
pb_20021,7/4/1993,20:22:01,71.227,-174.892,LB
pb_06871,4/18/1990,1:28:21,71.228,178.794,L2
pb_06883,11/4/1990,22:12:04,71.228,178.7,L0
pb_06962,8/21/1992,1:05:30,71.228,-159.12,L1
pb_06963,4/12/1992,7:41:31,71.228,-178.322,L1
pb_20002,9/22/1994,0:37:42,71.228,179.197,L2
pb_06809,7/8/1990,0:38:33,71.229,-164.464,L2
pb_06876,10/7/1991,2:09:54,71.229,179.724,L0
pb_06876,10/9/1991,23:55:01,71.229,179.724,L1
pb_06876,1/16/1992,20:17:03,71.229,179.749,L1
pb_06562,11/4/1986,1:30:49,71.23,-171.117,L1
pb_06867,4/13/1990,23:39:00,71.23,-176.153,L1
pb_06876,10/3/1991,21:42:01,71.23,179.713,L2
pb_06877,7/2/1990,21:33:20,71.23,-158.734,L2
pb_06871,9/23/1990,20:21:04,71.231,179.171,L1
pb_06894,4/4/1991,23:59:05,71.231,-174.765,L3
pb_06903,6/26/1992,2:45:59,71.231,-168.989,L1
pb_06946,4/13/1992,0:17:16,71.231,-177.399,L1
pb_06951,9/9/1993,21:08:19,71.231,-177.484,L1
pb_06871,4/21/1990,1:13:56,71.233,178.786,L2
pb_06874,4/9/1990,20:06:05,71.233,-175.713,L1
pb_06876,11/17/1991,22:52:42,71.233,179.791,L0
pb_06876,11/30/1991,1:43:45,71.233,179.758,L0
pb_06940,4/29/1994,22:59:17,71.233,-174.603,L1
pb_06974,9/13/1992,23:24:23,71.233,-156.607,LB
pb_06791,7/8/1990,0:38:32,71.234,-160.449,L3
pb_06870,4/1/1990,6:11:51,71.234,179.327,L1
pb_06876,4/7/1990,0:37:22,71.234,178.014,L1
pb_06876,11/6/1991,1:23:52,71.234,179.764,L1
pb_06876,12/11/1991,22:51:25,71.234,179.803,LB
pb_06897,4/16/1991,22:50:52,71.234,178.596,L1
pb_06940,4/11/1992,2:21:33,71.234,-176.667,L1
pb_20001,6/12/1993,20:49:38,71.234,-174.203,L1
pb_20002,9/27/1994,21:43:19,71.234,179.18,L2
pb_06946,4/11/1992,21:41:08,71.235,-177.484,L2
pb_06756,10/27/1989,21:54:49,71.236,-163.096,L2
pb_06946,4/9/1992,22:24:14,71.236,-177.481,L1
pb_06870,4/2/1990,4:06:53,71.237,179.271,L2
pb_06951,9/15/1993,22:30:08,71.237,-177.509,L0
pb_06951,9/25/1993,0:45:42,71.237,-177.471,L0
pb_20026,3/28/1995,19:31:42,71.237,-176.149,L3
pb_06747,9/3/1988,15:07:44,71.238,-159.648,L1
pb_06791,7/19/1990,21:46:42,71.238,-154.15,L2
pb_06867,4/17/1990,1:47:11,71.238,-176.25,L1
pb_06870,3/29/1990,4:00:57,71.238,179.418,L2
pb_06946,4/9/1992,2:48:00,71.238,-177.585,L2
pb_06946,4/10/1992,21:20:14,71.238,-177.459,L1
pb_06750,8/13/1988,1:52:40,71.239,-154.148,LB
pb_20002,2/15/1994,1:49:13,71.239,-177.153,L1
pb_06441,11/9/1988,19:05:05,71.24,-151.952,L1
pb_06871,10/2/1990,22:00:29,71.24,179.092,L2
pb_06935,9/26/1992,0:35:19,71.24,-155.6,L1
pb_06940,4/8/1992,2:57:46,71.24,-177.31,L2
pb_06960,4/26/1992,2:46:54,71.24,-176.803,L2
pb_06960,9/25/1992,21:19:35,71.24,-164.962,L1
pb_20024,6/28/1993,2:05:50,71.24,-176.457,L1
pb_20034,7/19/1995,14:06:59,71.24,-162.904,L1
pb_06756,4/28/1989,2:31:38,71.241,-155.228,L1
pb_06870,3/30/1990,20:36:12,71.241,179.296,L1
pb_20002,11/11/1994,22:33:25,71.241,179.188,LA
pb_06766,3/26/1989,1:23:24,71.242,-160.974,L2
pb_06871,6/10/1990,21:37:46,71.242,178.594,L1
pb_06876,11/8/1991,23:06:44,71.242,179.782,L0
pb_06935,11/19/1992,2:36:36,71.242,-153.962,L1
pb_06956,10/4/1992,21:09:14,71.242,-158.786,L1
pb_06963,8/26/1992,22:17:32,71.242,-178.008,LZ
pb_06879,4/20/1990,1:23:37,71.243,-175.455,L2
pb_06895,9/12/1991,1:55:00,71.243,176.554,L1
pb_06901,4/21/1991,0:35:31,71.243,-177.13,LB
pb_06766,9/7/1988,2:46:09,71.244,-159.247,L3
pb_06806,9/5/1990,21:54:45,71.244,178.563,LZ
pb_06876,9/4/1991,1:49:15,71.244,179.406,L2
pb_06882,4/2/1990,7:29:19,71.244,-178.56,LB
pb_06963,4/14/1992,20:40:31,71.244,-178.349,L1
pb_06760,12/14/1989,2:20:32,71.245,177.908,L2
pb_06791,7/9/1989,21:13:18,71.245,-157.183,L3
pb_06799,5/3/1991,2:07:20,71.245,-177.239,L1
pb_06870,3/30/1990,0:17:17,71.245,179.402,L1
pb_20022,4/29/1993,1:52:51,71.245,-176.931,L1
pb_06866,3/30/1990,20:38:28,71.246,178.82,L3
pb_06876,9/19/1991,3:00:30,71.246,179.671,L2
pb_06879,5/5/1990,0:22:26,71.246,-173.203,L2
pb_06893,3/11/1992,22:18:15,71.246,-174.35,L2
pb_06945,4/23/1993,20:55:00,71.246,-176.994,L1
pb_06747,9/6/1988,18:27:01,71.247,-158.388,L1
pb_06951,9/22/1993,1:24:13,71.247,-177.492,L0
pb_06985,7/25/1993,22:10:40,71.247,169.293,L1
pb_06870,3/28/1990,4:19:59,71.248,179.422,L2
pb_06871,6/1/1990,21:00:20,71.248,178.332,L1
pb_06876,12/23/1991,22:42:24,71.248,179.772,LA
pb_20017,5/27/1993,0:14:47,71.248,-177.411,L1
pb_06756,10/24/1989,23:18:46,71.249,-162.269,L1
pb_06806,10/2/1990,23:10:04,71.249,179.164,L1
pb_06903,12/13/1991,23:51:12,71.249,-174.337,LB
pb_06945,4/15/1992,21:59:20,71.249,-177.77,LB
pb_06959,4/12/1992,2:41:11,71.249,-177.892,L2
pb_06983,5/20/1992,0:57:02,71.249,168.961,L1
pb_06595,6/1/1987,0:57:22,71.25,-165.831,L2
pb_06871,9/27/1990,2:27:15,71.25,179.133,L3
pb_06876,9/15/1991,23:36:04,71.25,179.371,L1
pb_06881,5/29/1990,23:09:37,71.251,-173.708,L2
pb_06766,5/18/1988,17:57:33,71.252,-167.569,L2
pb_06983,5/16/1992,20:54:14,71.252,169.228,L1
pb_06441,5/11/1986,23:15:50,71.253,-170.226,L1
pb_06940,9/25/1992,21:17:28,71.253,-157.54,L1
pb_06897,4/26/1992,2:45:41,71.254,178.243,L2
pb_06951,9/12/1993,20:15:51,71.254,-177.549,LB
pb_06945,10/9/1993,20:35:24,71.255,179.128,LZ
